,WK_DT,PIPE_NO,DV_R,DA_R,AV_R,AA_R,PM_R,FIN_JGMT
21403,20220323151018600,PP22032800019,308,7934,360,6035,9271,1
21404,20220323151018800,PP22032800019,309,7934,360,6023,9276,1
21405,20220323151018800,PP22032800019,309,7934,360,6023,9280,1
21406,20220323151019000,PP22032800019,320,8308,364,5956,9299,1
21407,20220323151019000,PP22032800019,320,8308,364,5956,9300,1
21408,20220323151019300,PP22032800019,320,8330,362,5960,9321,1
21409,20220323151019300,PP22032800019,320,8330,362,5960,9327,1
21410,20220323151019400,PP22032800019,320,8326,359,6122,9270,1
21411,20220323151019400,PP22032800019,320,8326,359,6122,9270,1
21412,20220323151019600,PP22032800019,321,8295,360,6072,9270,1
21413,20220323151019600,PP22032800019,321,8295,360,6072,9270,1
21414,20220323151019900,PP22032800019,319,8327,357,6057,9270,1
21415,20220323151019900,PP22032800019,319,8327,357,6057,9270,1
21416,20220323151020100,PP22032800019,320,8309,359,6036,9275,1
21417,20220323151020100,PP22032800019,320,8309,359,6036,9285,1
21418,20220323151020400,PP22032800019,321,8293,358,6009,9288,1
21419,20220323151020400,PP22032800019,321,8293,358,6009,9289,1
21420,20220323151020500,PP22032800019,320,8297,361,6037,9288,1
21421,20220323151020500,PP22032800019,320,8297,361,6037,9290,1
21422,20220323151020700,PP22032800019,319,8362,359,6051,9300,1
21423,20220323151020700,PP22032800019,319,8362,359,6051,9301,1
21424,20220323151021000,PP22032800019,320,8284,361,5983,9300,1
21425,20220323151021000,PP22032800019,320,8284,361,5983,9303,1
21426,20220323151021200,PP22032800019,320,8313,360,6052,9317,1
21427,20220323151021200,PP22032800019,320,8313,360,6052,9319,1
21428,20220323151021400,PP22032800019,320,8318,364,5948,9320,1
21429,20220323151021400,PP22032800019,320,8318,364,5948,9324,1
21430,20220323151021600,PP22032800019,320,8305,358,6068,9333,1
21431,20220323151021600,PP22032800019,320,8305,358,6068,9335,1
21432,20220323151021800,PP22032800019,319,8365,362,5956,9330,1
21433,20220323151021800,PP22032800019,319,8365,362,5956,9327,1
21434,20220323151022000,PP22032800019,320,8298,360,5957,9328,1
21435,20220323151022000,PP22032800019,320,8298,360,5957,9329,1
21436,20220323151022300,PP22032800019,319,8331,359,6018,9319,1
21437,20220323151022300,PP22032800019,319,8331,359,6018,9310,1
21438,20220323151022500,PP22032800019,321,8263,358,6077,9308,1
21439,20220323151022500,PP22032800019,321,8263,358,6077,9305,1
21440,20220323151022600,PP22032800019,309,7934,362,6021,9300,1
21441,20220323151022600,PP22032800019,309,7934,362,6021,9295,1
21442,20220323151022900,PP22032800019,320,8275,361,5948,9296,1
21443,20220323151022900,PP22032800019,320,8275,361,5948,9290,1
21444,20220323151023100,PP22032800019,319,8326,359,5983,9285,1
21445,20220323151023100,PP22032800019,319,8326,359,5983,9286,1
21446,20220323151023400,PP22032800019,320,8313,359,5950,9279,1
21447,20220323151023400,PP22032800019,320,8313,359,5950,9276,1
21448,20220323151023600,PP22032800019,321,8265,357,6042,9275,1
21449,20220323151023600,PP22032800019,321,8265,357,6042,9270,1
21450,20220323151023700,PP22032800019,320,8298,363,5948,9270,1
21451,20220323151023700,PP22032800019,320,8298,363,5948,9271,1
21452,20220323151024000,PP22032800019,321,8291,365,5957,9276,1
21453,20220323151024000,PP22032800019,321,8291,365,5957,9280,1
21454,20220323151024200,PP22032800019,320,8331,360,6105,9299,1
21455,20220323151024200,PP22032800019,320,8331,360,6105,9300,1
21456,20220323151024400,PP22032800019,321,8289,362,5952,9321,1
21457,20220323151024400,PP22032800019,321,8289,362,5952,9327,1
21458,20220323151024700,PP22032800019,320,8300,359,6053,9270,1
21459,20220323151024700,PP22032800019,320,8300,359,6053,9270,1
21460,20220323151024800,PP22032800019,319,8336,362,5948,9270,1
21461,20220323151024800,PP22032800019,319,8336,362,5948,9270,1
21462,20220323151025000,PP22032800019,320,8294,361,6008,9270,1
21463,20220323151025000,PP22032800019,320,8294,361,6008,9270,1
21464,20220323151025300,PP22032800019,320,8322,357,6020,9275,1
21465,20220323151025300,PP22032800019,320,8322,357,6020,9285,1
21466,20220323151025500,PP22032800019,321,8299,362,5981,9288,1
21467,20220323151025500,PP22032800019,321,8299,362,5981,9289,1
21468,20220323151025800,PP22032800019,308,7934,357,6079,9288,1
21469,20220323151025800,PP22032800019,308,7934,357,6079,9290,1
21470,20220323151025900,PP22032800019,321,8296,358,6089,9300,1
21471,20220323151025900,PP22032800019,321,8296,358,6089,9301,1
21472,20220323151026100,PP22032800019,320,8325,358,6055,9300,1
21473,20220323151026100,PP22032800019,320,8325,358,6055,9303,1
21474,20220323151026400,PP22032800019,320,8312,357,6017,9317,1
21475,20220323151026400,PP22032800019,320,8312,357,6017,9319,1
21476,20220323151026600,PP22032800019,320,8299,364,5948,9320,1
21477,20220323151026600,PP22032800019,320,8299,364,5948,9324,1
21478,20220323151026800,PP22032800019,320,8327,362,5949,9333,1
21479,20220323151026800,PP22032800019,320,8327,362,5949,9335,1
21480,20220323151027000,PP22032800019,320,8296,359,6000,9330,1
21481,20220323151027000,PP22032800019,320,8296,359,6000,9327,1
21482,20220323151027200,PP22032800019,320,8312,360,5963,9328,1
21483,20220323151027200,PP22032800019,320,8312,360,5963,9329,1
21484,20220323151027400,PP22032800019,320,8325,357,6069,9319,1
21485,20220323151027400,PP22032800019,320,8325,357,6069,9310,1
21486,20220323151027700,PP22032800019,319,8360,360,6035,9308,1
21487,20220323151027700,PP22032800019,319,8360,360,6035,9305,1
21488,20220323151027800,PP22032800019,321,8306,358,6006,9300,1
21489,20220323151027800,PP22032800019,321,8306,358,6006,9295,1
21490,20220323151028000,PP22032800019,319,8347,361,5982,9296,1
21491,20220323151028000,PP22032800019,319,8347,361,5982,9290,1
21492,20220323151028300,PP22032800019,320,8286,363,5976,9285,1
21493,20220323151028300,PP22032800019,320,8286,363,5976,9286,1
21494,20220323151028500,PP22032800019,308,7934,359,6033,9279,1
21495,20220323151028500,PP22032800019,308,7934,359,6033,9276,1
21496,20220323151028800,PP22032800019,320,8278,358,6033,9275,1
21497,20220323151028800,PP22032800019,320,8278,358,6033,9270,1
21498,20220323151028900,PP22032800019,320,8298,360,5957,9270,1
21499,20220323151028900,PP22032800019,320,8298,360,5957,9271,1
21500,20220323151029100,PP22032800019,309,7934,361,6015,9276,1
21501,20220323151029100,PP22032800019,309,7934,361,6015,9280,1
21502,20220323151029400,PP22032800019,320,8306,358,6030,9299,1
21503,20220323151029400,PP22032800019,320,8306,358,6030,9300,1
21504,20220323151029600,PP22032800019,320,8311,360,5974,9321,1
21505,20220323151029600,PP22032800019,320,8311,360,5974,9327,1
21506,20220323151029800,PP22032800019,320,8288,360,6051,9270,1
21507,20220323151029800,PP22032800019,320,8288,360,6051,9270,1
21508,20220323151030000,PP22032800019,320,8291,362,5948,9270,1
21509,20220323151030000,PP22032800019,320,8291,362,5948,9270,1
21510,20220323151030200,PP22032800019,319,8319,357,6064,9270,1
21511,20220323151030200,PP22032800019,319,8319,357,6064,9270,1
21512,20220323151030400,PP22032800019,320,8333,361,6032,9270,1
21513,20220323151030400,PP22032800019,320,8333,361,6032,9270,1
21514,20220323151030700,PP22032800019,321,8260,361,5981,9270,1
21515,20220323151030700,PP22032800019,321,8260,361,5981,9270,1
21516,20220323151030900,PP22032800019,308,8253,358,6019,9270,1
21517,20220323151030900,PP22032800019,308,8253,358,6019,9270,1
21518,20220323151031000,PP22032800019,320,8303,358,6047,9270,1
21519,20220323151031000,PP22032800019,320,8303,358,6047,9270,1
21520,20220323151031300,PP22032800019,320,8290,363,5979,9270,1
21521,20220323151031300,PP22032800019,320,8290,363,5979,9270,1
21522,20220323151031500,PP22032800019,319,8342,359,6023,9270,1
21523,20220323151031500,PP22032800019,319,8342,359,6023,9270,1
21524,20220323151031800,PP22032800019,308,7938,361,5996,9270,1
21525,20220323151031800,PP22032800019,308,7938,361,5996,9270,1
21526,20220323151032000,PP22032800019,308,7934,360,5979,9270,1
21527,20220323151032000,PP22032800019,308,7934,360,5979,9270,1
21528,20220323151032100,PP22032800019,308,7934,359,6015,9270,1
21529,20220323151032100,PP22032800019,308,7934,359,6015,9270,1
21530,20220323151032400,PP22032800019,321,8300,357,6110,9270,1
21531,20220323151032400,PP22032800019,321,8300,357,6110,9270,1
21532,20220323151032600,PP22032800019,320,8272,357,6083,9270,1
21533,20220323151032600,PP22032800019,320,8272,357,6083,9270,1
21534,20220323151032800,PP22032800019,321,8282,364,5995,9270,1
21535,20220323151032800,PP22032800019,321,8282,364,5995,9270,1
21536,20220323151033100,PP22032800019,320,8312,362,6040,9270,1
21537,20220323151033100,PP22032800019,320,8312,362,6040,9270,1
21538,20220323151033200,PP22032800019,320,8318,362,5975,9270,1
21539,20220323151033200,PP22032800019,320,8318,362,5975,9275,1
21540,20220323151033400,PP22032800019,320,8334,359,6045,9285,1
21541,20220323151033400,PP22032800019,320,8334,359,6045,9288,1
21542,20220323151033700,PP22032800019,321,8277,358,6064,9289,1
21543,20220323151033700,PP22032800019,321,8277,358,6064,9288,1
21544,20220323151033900,PP22032800019,320,8291,362,5979,9290,1
21545,20220323151033900,PP22032800019,320,8291,362,5979,9300,1
21546,20220323151034000,PP22032800019,320,8306,362,5953,9301,1
21547,20220323151034000,PP22032800019,320,8306,362,5953,9300,1
21548,20220323151034300,PP22032800019,321,8249,362,6006,9303,1
21549,20220323151034300,PP22032800019,321,8249,362,6006,9317,1
21550,20220323151034500,PP22032800019,320,8344,358,5986,9319,1
21551,20220323151034500,PP22032800019,320,8344,358,5986,9320,1
21552,20220323151034800,PP22032800019,320,8304,360,6019,9324,1
21553,20220323151034800,PP22032800019,320,8304,360,6019,9333,1
21554,20220323151035000,PP22032800019,320,8307,360,6102,9335,1
21555,20220323151035000,PP22032800019,320,8307,360,6102,9330,1
21556,20220323151035100,PP22032800019,320,8304,360,6026,9327,1
21557,20220323151035100,PP22032800019,320,8304,360,6026,9328,1
21558,20220323151035400,PP22032800019,308,7934,359,6030,9329,1
21559,20220323151035400,PP22032800019,308,7934,359,6030,9319,1
21560,20220323151035600,PP22032800019,308,7934,359,6020,9310,1
21561,20220323151035600,PP22032800019,308,7934,359,6020,9308,1
21562,20220323151035800,PP22032800019,320,8341,361,5950,9305,1
21563,20220323151035800,PP22032800019,320,8341,361,5950,9300,1
21564,20220323151036100,PP22032800019,320,8300,360,5978,9295,1
21565,20220323151036100,PP22032800019,320,8300,360,5978,9296,1
21566,20220323151036300,PP22032800019,321,8305,358,6062,9290,1
21567,20220323151036300,PP22032800019,321,8305,358,6062,9285,1
21568,20220323151036400,PP22032800019,320,8301,358,6064,9286,1
21569,20220323151036400,PP22032800019,320,8301,358,6064,9279,1
21570,20220323151036700,PP22032800019,309,7934,361,6034,9276,1
21571,20220323151036700,PP22032800019,309,7934,361,6034,9275,1
21572,20220323151036900,PP22032800019,319,8339,359,6010,9270,1
21573,20220323151036900,PP22032800019,319,8339,359,6010,9270,1
21574,20220323151037200,PP22032800019,319,8331,357,6130,9271,1
21575,20220323151037200,PP22032800019,319,8331,357,6130,9276,1
21576,20220323151037300,PP22032800019,320,8312,360,6082,9280,1
21577,20220323151037300,PP22032800019,320,8312,360,6082,9299,1
21578,20220323151037500,PP22032800019,309,7934,364,5978,9300,1
21579,20220323151037500,PP22032800019,309,7934,364,5978,9321,1
21580,20220323151037800,PP22032800019,319,8320,361,5958,9327,1
21581,20220323151037800,PP22032800019,319,8320,361,5958,9270,1
21582,20220323151038000,PP22032800019,320,8318,360,6025,9270,1
21583,20220323151038000,PP22032800019,320,8318,360,6025,9270,1
21584,20220323151038200,PP22032800019,321,8285,360,5992,9270,1
21585,20220323151038200,PP22032800019,321,8285,360,5992,9270,1
21586,20220323151038400,PP22032800019,308,7934,359,6048,9270,1
21587,20220323151038400,PP22032800019,308,7934,359,6048,9275,1
21588,20220323151038600,PP22032800019,321,8293,359,6032,9285,1
21589,20220323151038600,PP22032800019,321,8293,359,6032,9288,1
21590,20220323151038800,PP22032800019,320,8322,363,5948,9289,1
21591,20220323151038800,PP22032800019,320,8322,363,5948,9288,1
21592,20220323151039100,PP22032800019,320,8301,357,6092,9290,1
21593,20220323151039100,PP22032800019,320,8301,357,6092,9300,1
21594,20220323151039300,PP22032800019,319,8336,358,6071,9301,1
21595,20220323151039300,PP22032800019,319,8336,358,6071,9300,1
21596,20220323151039400,PP22032800019,320,8322,362,6019,9303,1
21597,20220323151039400,PP22032800019,320,8322,362,6019,9317,1
21598,20220323151039700,PP22032800019,320,8334,359,6084,9319,1
21599,20220323151039700,PP22032800019,320,8334,359,6084,9320,1
21600,20220323151039900,PP22032800019,319,8325,359,6072,9324,1
21601,20220323151039900,PP22032800019,319,8325,359,6072,9333,1
21602,20220323163039100,PP22032800019,319,8349,360,6015,9335,1
21603,20220323163039100,PP22032800019,319,8349,360,6015,9330,1
21604,20220323163039400,PP22032800019,308,8242,359,5971,9327,1
21605,20220323163039400,PP22032800019,308,8242,359,5971,9328,1
21606,20220323163039600,PP22032800019,308,8339,359,6129,9329,1
21607,20220323163039600,PP22032800019,308,8339,359,6129,9319,1
21608,20220323163039800,PP22032800019,320,8301,357,6121,9310,1
21609,20220323163039800,PP22032800019,320,8301,357,6121,9308,1
21610,20220323163040000,PP22032800019,320,8271,358,6122,9305,1
21611,20220323163040000,PP22032800019,320,8271,358,6122,9300,1
21612,20220323163040200,PP22032800019,320,8284,363,5964,9295,1
21613,20220323163040200,PP22032800019,320,8284,363,5964,9296,1
21614,20220323163040400,PP22032800019,320,8278,360,6063,9290,1
21615,20220323163040400,PP22032800019,320,8278,360,6063,9285,1
21616,20220323163040700,PP22032800019,320,8331,360,6042,9286,1
21617,20220323163040700,PP22032800019,320,8331,360,6042,9279,1
21618,20220323163040900,PP22032800019,308,7934,357,6035,9276,1
21619,20220323163040900,PP22032800019,308,7934,357,6035,9275,1
21620,20220323163041000,PP22032800019,319,8349,362,5948,9270,1
21621,20220323163041000,PP22032800019,319,8349,362,5948,9270,1
21622,20220323163041300,PP22032800019,320,8307,361,6069,9271,1
21623,20220323163041300,PP22032800019,320,8307,361,6069,9276,1
21624,20220323163041500,PP22032800019,320,8283,359,6128,9280,1
21625,20220323163041500,PP22032800019,320,8283,359,6128,9299,1
21626,20220323163041800,PP22032800019,320,8322,359,6034,9300,1
21627,20220323163041800,PP22032800019,320,8322,359,6034,9321,1
21628,20220323163042000,PP22032800019,320,8333,362,5948,9327,1
21629,20220323163042000,PP22032800019,320,8333,362,5948,9270,1
21630,20220323163042100,PP22032800019,321,8289,358,6037,9270,1
21631,20220323163042100,PP22032800019,321,8289,358,6037,9270,1
21632,20220323163042400,PP22032800019,320,8283,358,6060,9270,1
21633,20220323163042400,PP22032800019,320,8283,358,6060,9270,1
21634,20220323163042600,PP22032800019,320,8312,362,5969,9270,1
21635,20220323163042600,PP22032800019,320,8312,362,5969,9275,1
21636,20220323163042800,PP22032800019,320,8288,357,6096,9285,1
21637,20220323163042800,PP22032800019,320,8288,357,6096,9288,1
21638,20220323163043100,PP22032800019,308,7934,361,5964,9289,1
21639,20220323163043100,PP22032800019,308,7934,361,5964,9288,1
21640,20220323163043200,PP22032800019,320,8315,363,5948,9290,1
21641,20220323163043200,PP22032800019,320,8315,363,5948,9300,1
21642,20220323163043400,PP22032800019,321,8256,357,6102,9301,1
21643,20220323163043400,PP22032800019,321,8256,357,6102,9300,1
21644,20220323163043700,PP22032800019,319,8307,362,5948,9303,1
21645,20220323163043700,PP22032800019,319,8307,362,5948,9317,1
21646,20220323163043900,PP22032800019,320,8299,360,6019,9319,1
21647,20220323163043900,PP22032800019,320,8299,360,6019,9320,1
21648,20220323163044200,PP22032800019,320,8289,365,5948,9324,1
21649,20220323163044200,PP22032800019,320,8289,365,5948,9333,1
21650,20220323163044400,PP22032800019,320,8329,362,5960,9335,1
21651,20220323163044400,PP22032800019,320,8329,362,5960,9330,1
21652,20220323163044500,PP22032800019,308,7942,363,5948,9327,1
21653,20220323163044500,PP22032800019,308,7942,363,5948,9328,1
21654,20220323163044800,PP22032800019,308,7954,359,6059,9329,1
21655,20220323163044800,PP22032800019,308,7954,359,6059,9319,1
21656,20220323163045000,PP22032800019,320,8313,359,6003,9310,1
21657,20220323163045000,PP22032800019,320,8313,359,6003,9308,1
21658,20220323163045200,PP22032800019,321,8283,358,6020,9305,1
21659,20220323163045200,PP22032800019,321,8283,358,6020,9300,1
21660,20220323163045500,PP22032800019,320,8311,362,6046,9295,1
21661,20220323163045500,PP22032800019,320,8311,362,6046,9296,1
21662,20220323163045600,PP22032800019,320,8310,357,6078,9290,1
21663,20220323163045600,PP22032800019,320,8310,357,6078,9285,1
21664,20220323163045800,PP22032800019,319,8377,358,6083,9286,1
21665,20220323163045800,PP22032800019,319,8377,358,6083,9279,1
21666,20220323163046100,PP22032800019,321,8269,359,5990,9276,1
21667,20220323163046100,PP22032800019,321,8269,359,5990,9275,1
21668,20220323163046300,PP22032800019,308,7934,361,5948,9270,1
21669,20220323163046300,PP22032800019,308,7934,361,5948,9270,1
21670,20220323163046600,PP22032800019,320,8322,361,6001,9271,1
21671,20220323163046600,PP22032800019,320,8322,361,6001,9276,1
21672,20220323163046700,PP22032800019,319,8323,359,6050,9280,1
21673,20220323163046700,PP22032800019,319,8323,359,6050,9299,1
21674,20220323163046900,PP22032800019,319,8354,358,6066,9300,1
21675,20220323163046900,PP22032800019,319,8354,358,6066,9321,1
21676,20220323163047200,PP22032800019,320,8289,360,5992,9327,1
21677,20220323163047200,PP22032800019,320,8289,360,5992,9270,1
21678,20220323163047400,PP22032800019,320,8301,360,6001,9270,1
21679,20220323163047400,PP22032800019,320,8301,360,6001,9270,1
21680,20220323163047600,PP22032800019,320,8291,359,6091,9270,1
21681,20220323163047600,PP22032800019,320,8291,359,6091,9270,1
21682,20220323163047800,PP22032800019,320,8312,364,5948,9270,1
